ip_address,http_status,latitude,longitude,user name,time,state,city
91.87.211.126/2,99,39.7783,-104.7556,hyoxallcy@arstechnica.com,2020-02-13 10:17:53,Colorado,Denver
139.79.62.65/11,72,26.1497,-80.1229,ctawcz@abc.net.au,2020-08-16 06:46:13,Florida,Fort Lauderdale
161.21.22.149/6,67,38.8874,-77.0047,sossennad0@jugem.jp,2020-02-25 08:25:07,District of Columbia,Washington
234.192.138.202/23,2,26.134,-81.7953,stwitchettd1@weather.com,2020-09-30 21:04:57,Florida,Naples
254.171.248.74/10,88,39.0305,-76.5515,jomohund2@exblog.jp,2020-10-28 05:26:31,Maryland,Annapolis
240.39.208.6/3,83,32.6513,-116.9852,scastertond3@tmall.com,2020-01-17 05:19:08,California,Chula Vista
137.122.186.152/1,81,29.8159,-95.523,ecropperd4@fastcompany.com,2020-12-29 23:32:26,Texas,Houston
224.224.94.176/11,86,32.8891,-117.1005,dmcguckend5@twitter.com,2020-08-11 20:02:31,California,San Diego
201.70.177.50/25,31,46.9346,-97.2297,tkemd6@yahoo.com,2020-08-15 05:17:52,North Dakota,Fargo
167.89.93.141/29,46,40.6924,-73.9666,dtimperleyd7@friendfeed.com,2020-01-13 08:51:15,New York,Brooklyn
84.213.210.178/23,58,39.0312,-94.6308,dbrended8@friendfeed.com,2020-04-27 22:02:06,Kansas,Shawnee Mission
157.233.163.24/24,90,34.0881,-77.8526,abertd9@hp.com,2020-09-29 12:11:33,North Carolina,Wilmington
89.18.88.134/28,93,40.2618,-76.88,edryburghda@pcworld.com,2020-12-20 12:36:57,Pennsylvania,Harrisburg
188.186.122.24/8,85,39.6505,-79.944,gbettaneydb@patch.com,2020-07-24 19:33:34,West Virginia,Morgantown
108.5.242.34/14,1,40.5973,-74.0768,mbruhnsendc@apple.com,2020-11-22 15:47:38,New York,Staten Island
50.65.246.29/19,40,37.7848,-122.7278,kfilondd@nbcnews.com,2020-05-22 23:26:51,California,San Francisco
245.19.39.89/26,100,35.5514,-97.4075,bjudgkinsde@delicious.com,2020-03-27 04:26:25,Oklahoma,Oklahoma City
78.73.102.7/8,27,30.2906,-95.3832,sfranzeldf@wikimedia.org,2020-11-05 20:11:53,Texas,Conroe
4.77.238.46/11,34,33.386,-82.091,cconmandg@globo.com,2020-10-14 05:30:44,Georgia,Augusta
11.19.66.33/29,59,45.0159,-93.4719,lgrantdh@purevolume.com,2020-01-24 01:06:19,Minnesota,Minneapolis
141.77.176.100/30,16,36.0807,-80.0244,spatshulldi@free.fr,2020-05-27 23:21:53,North Carolina,Greensboro
75.145.135.234/29,58,35.2944,-118.9052,lbagniukdj@mtv.com,2020-09-01 20:19:30,California,Bakersfield
253.30.77.24/24,63,33.9367,-83.9573,ssharmadk@eventbrite.com,2020-12-03 13:52:11,Georgia,Lawrenceville
244.60.160.227/2,62,36.7464,-119.6397,mmurpheydl@paginegialle.it,2020-05-17 15:50:33,California,Fresno
51.68.176.26/24,5,35.2211,-85.2091,carcasedm@bbc.co.uk,2020-11-23 11:52:26,Tennessee,Chattanooga
28.180.115.96/26,43,40.6451,-73.945,bnutleydn@technorati.com,2020-12-17 23:03:29,New York,Brooklyn
224.205.139.190/5,32,31.1282,-97.7469,tmackibbondo@ebay.co.uk,2020-01-28 20:24:28,Texas,Killeen
90.17.174.70/28,69,35.2017,-89.9715,nvearncombdp@archive.org,2020-12-17 18:03:52,Tennessee,Memphis
191.192.213.157/19,18,39.7388,-104.4083,mbettedq@g.co,2020-11-30 23:30:28,Colorado,Denver
140.194.7.89/6,24,41.8119,-87.6873,shuygendr@youtube.com,2020-11-25 02:57:01,Illinois,Chicago
161.8.80.183/13,65,39.47,-77.3921,ddemetrds@amazon.com,2020-06-27 16:25:03,Maryland,Frederick
4.84.163.18/1,68,41.6727,-93.5722,bglazebrookdt@accuweather.com,2020-06-22 23:11:06,Iowa,Des Moines
25.85.45.88/10,57,42.7325,-84.5587,tcowtharddu@webeden.co.uk,2020-04-26 16:22:05,Michigan,Lansing
31.233.180.157/15,41,33.9377,-117.1851,ucoitedv@irs.gov,2020-10-28 14:08:31,California,Moreno Valley
210.188.106.53/30,31,40.6669,-73.9828,csteinhammerdw@paginegialle.it,2020-06-10 23:09:50,New York,Brooklyn
58.164.11.120/2,98,41.786,-72.6758,bspridgendx@fastcompany.com,2021-01-07 16:37:53,Connecticut,Hartford
76.192.138.90/18,41,40.7105,-74.0163,saxelldy@clickbank.net,2020-08-22 23:43:15,New York,New York City
243.160.158.44/28,83,35.1885,-101.8165,soxenburydz@mail.ru,2020-11-22 07:21:25,Texas,Amarillo
175.212.158.167/20,14,33.7866,-118.2987,bclyburne0@cargocollective.com,2020-04-02 04:19:57,California,Los Angeles
241.31.153.27/16,83,39.2663,-84.5221,jgarlickee1@google.pl,2020-03-12 14:23:03,Ohio,Cincinnati
110.230.94.96/2,20,27.981,-81.6736,dbarclaye2@devhub.com,2020-03-28 05:18:11,Florida,Winter Haven
66.185.161.215/26,28,30.4501,-97.4865,cklawie3@flavors.me,2020-07-17 19:55:07,Texas,Austin
40.172.244.138/30,75,32.3386,-90.1708,npeasemane4@ask.com,2020-01-25 20:58:24,Mississippi,Jackson
239.34.116.108/6,93,38.7378,-104.6459,estatersfielde5@npr.org,2020-08-30 19:38:45,Colorado,Colorado Springs
25.231.95.36/23,87,37.5498,-77.4588,bsharmae6@fotki.com,2020-07-03 04:52:56,Virginia,Richmond
171.13.180.229/1,16,38.892,-77.0452,lhusselle7@wisc.edu,2020-08-25 01:29:40,District of Columbia,Washington
78.243.194.87/2,89,29.6223,-95.26,kgirardote8@abc.net.au,2020-11-18 12:04:55,Texas,Houston
115.177.122.22/2,27,35.5514,-97.4075,dcraigheide9@ning.com,2021-01-23 04:26:59,Oklahoma,Oklahoma City
206.190.25.202/26,63,38.8247,-104.562,toharaea@google.cn,2020-04-29 15:36:05,Colorado,Colorado Springs
179.58.254.145/21,59,39.0312,-94.6308,kmaygereb@opera.com,2020-10-14 09:18:32,Kansas,Shawnee Mission
108.240.156.36/9,96,35.22,-80.7881,shadleyec@instagram.com,2020-01-30 09:51:40,North Carolina,Charlotte
64.146.208.233/21,47,26.2626,-81.8071,usinclared@ibm.com,2020-01-17 00:29:37,Florida,Naples
136.210.42.58/31,44,29.6779,-90.0901,cjallinee@etsy.com,2020-01-22 09:27:23,Louisiana,New Orleans
89.44.68.178/28,85,38.068,-122.741,nstroudef@macromedia.com,2020-10-03 09:00:52,California,San Rafael
34.101.221.172/1,38,33.7473,-84.3824,beskrieteg@arizona.edu,2021-01-03 00:08:49,Georgia,Atlanta
7.183.73.82/9,85,35.9244,-84.0015,nalfwyeh@desdev.cn,2020-09-20 10:54:12,Tennessee,Knoxville
189.61.182.118/9,48,38.8933,-77.0146,rhamnetei@sun.com,2020-06-09 13:07:24,District of Columbia,Washington
52.161.218.91/19,90,43.1558,-77.6142,hcolbronej@msn.com,2020-02-01 02:33:19,New York,Rochester
188.83.215.43/11,52,36.0275,-80.2073,rpimmockeek@google.com.au,2020-10-07 02:06:48,North Carolina,Winston Salem
242.189.185.113/25,74,38.9613,-94.8222,mleverettel@xing.com,2020-05-15 20:54:22,Kansas,Shawnee Mission
128.199.249.36/28,60,42.2922,-85.633,ejosowitzem@salon.com,2020-11-24 12:05:26,Michigan,Kalamazoo
198.124.212.19/23,38,41.2917,-96.1711,wbischoffen@dion.ne.jp,2020-07-29 19:16:50,Nebraska,Omaha
239.242.98.237/30,91,33.8444,-84.474,bbandeeo@gnu.org,2020-02-03 01:13:29,Georgia,Atlanta
52.141.55.47/25,94,29.834,-95.4342,cmounsieep@hhs.gov,2020-12-20 16:02:22,Texas,Houston
227.136.204.55/28,32,35.26,-80.8042,wmackonochieeq@printfriendly.com,2021-01-24 08:16:13,North Carolina,Charlotte
216.230.220.189/21,53,40.6514,-73.8708,aagutterer@yellowbook.com,2020-04-17 15:50:14,New York,Jamaica
3.254.161.160/2,91,34.1446,-117.3013,mmaclicees@hostgator.com,2020-02-19 23:08:23,California,San Bernardino
139.198.219.51/26,8,42.9255,-78.7481,klinfittet@blogger.com,2020-05-13 21:13:12,New York,Buffalo
184.237.11.194/28,91,42.2894,-71.7888,ckhomicheu@infoseek.co.jp,2020-03-01 05:47:44,Massachusetts,Worcester
37.158.73.93/16,58,33.9845,-84.1529,nocahsedyev@weibo.com,2020-03-08 00:21:27,Georgia,Duluth
76.254.194.112/30,79,31.9714,-81.0716,doretew@people.com.cn,2020-02-21 15:23:09,Georgia,Savannah
43.7.13.31/19,81,29.834,-95.4342,llawrenzex@51.la,2020-11-07 02:25:19,Texas,Houston
245.76.18.32/2,96,28.5663,-81.2608,srakesey@freewebs.com,2020-11-15 11:53:28,Florida,Orlando
100.216.226.92/6,70,32.8538,-117.1197,jpfeifferez@slate.com,2020-05-20 10:52:22,California,San Diego
103.69.144.113/24,5,33.8444,-84.474,lconnerf0@so-net.ne.jp,2020-02-04 00:07:26,Georgia,Atlanta
54.68.80.78/4,51,30.3584,-81.692,ddregerf1@livejournal.com,2020-02-06 22:25:51,Florida,Jacksonville
115.254.14.23/22,94,36.9959,-122.0578,vnoyef2@stanford.edu,2020-10-20 23:27:06,California,Santa Cruz
14.37.161.28/14,85,30.2023,-92.0188,lrantoullf3@bandcamp.com,2021-01-19 15:56:15,Louisiana,Lafayette
30.37.223.189/29,10,35.3855,-118.986,eofihillief4@tripadvisor.com,2020-08-13 01:31:53,California,Bakersfield
188.240.206.85/10,70,37.7211,-122.4754,tgisbornef5@liveinternet.ru,2020-12-31 21:54:18,California,San Francisco
138.193.65.180/31,35,29.4413,-98.4793,nposselowf6@google.cn,2020-04-20 22:04:27,Texas,San Antonio
163.220.236.242/9,45,43.1577,-77.608,ebamseyf7@networkadvertising.org,2020-03-13 02:59:54,New York,Rochester
90.23.48.114/16,25,34.0515,-118.2559,dmerchantf8@berkeley.edu,2020-10-28 23:10:35,California,Los Angeles
150.99.22.182/31,41,37.3729,-121.856,rkreuzerf9@vkontakte.ru,2020-11-17 16:50:44,California,San Jose
58.106.167.56/30,53,44.0185,-123.0998,gduffynfa@usda.gov,2020-07-07 16:30:18,Oregon,Eugene
191.131.126.122/23,34,41.8756,-87.6378,eostlerfb@aboutads.info,2020-03-03 03:15:12,Illinois,Chicago
217.147.195.228/29,23,40.7808,-73.9772,cbeardsfc@noaa.gov,2020-09-02 07:48:26,New York,New York City
161.210.151.43/6,8,38.7192,-77.1073,fdilkefd@unc.edu,2020-07-02 01:08:27,Virginia,Alexandria
30.196.87.249/12,33,33.9677,-84.2438,arolfefe@prweb.com,2020-05-03 14:06:12,Georgia,Norcross
175.174.154.74/11,70,35.9901,-83.9622,lsmellieff@sohu.com,2020-02-25 07:49:07,Tennessee,Knoxville
138.32.244.226/27,71,28.072,-81.9609,spomeryfg@bandcamp.com,2020-04-05 18:42:18,Florida,Lakeland
82.80.113.97/9,21,31.2034,-92.5269,dwoollacottfh@prweb.com,2020-12-08 07:10:28,Louisiana,Alexandria
25.166.11.102/7,48,30.6589,-88.178,lcoxwellfi@thetimes.co.uk,2020-08-19 00:15:22,Alabama,Mobile
2.54.146.237/22,27,33.7678,-118.1994,ftremblefj@auda.org.au,2020-01-15 01:18:21,California,Long Beach
98.73.223.7/10,34,44.8685,-123.0438,sallittfk@google.cn,2020-09-09 01:38:47,Oregon,Salem
53.109.24.68/14,66,27.9694,-80.6473,bstainbridgefl@delicious.com,2020-01-23 17:58:01,Florida,Palm Bay
72.129.245.27/17,12,43.0314,-85.5503,cbuxseyfm@sphinn.com,2020-07-16 04:41:54,Michigan,Grand Rapids
12.29.216.134/2,55,38.8318,-77.2888,kkristoffersenfn@cafepress.com,2020-08-30 15:44:17,Virginia,Falls Church
91.155.77.84/11,75,33.0169,-116.846,gcawkerfo@jiathis.com,2020-10-12 11:32:01,California,San Diego
218.79.171.38/1,43,26.5228,-81.7065,nitzakovitzfp@hubpages.com,2021-01-23 23:20:32,Florida,Fort Myers
139.66.51.109/6,27,40.0018,-75.1179,dmacdermidfq@nps.gov,2020-06-07 05:04:50,Pennsylvania,Philadelphia
106.136.178.91/24,99,37.9577,-121.2897,bscottrellfr@sogou.com,2020-05-19 08:51:26,California,Stockton
117.244.112.95/13,21,30.6143,-87.2758,rbaggaleyfs@delicious.com,2020-05-04 14:24:41,Florida,Pensacola
59.92.186.203/20,55,33.4061,-112.0265,knorawayft@virginia.edu,2020-10-12 16:51:54,Arizona,Phoenix
20.136.180.126/29,28,42.4694,-70.9728,scastagnefu@gravatar.com,2020-06-11 20:59:01,Massachusetts,Lynn
194.177.113.145/16,84,37.5242,-77.4932,htwintermanfv@booking.com,2020-03-08 10:28:15,Virginia,Richmond
55.10.168.247/18,14,39.7388,-104.4083,lonslowfw@simplemachines.org,2020-08-08 13:09:55,Colorado,Aurora
180.248.62.69/30,86,40.04,-86.8936,akittelfx@icq.com,2020-05-11 19:33:51,Indiana,Crawfordsville
190.78.162.18/23,72,43.0314,-85.5503,cogarmenfy@google.fr,2020-06-06 14:05:14,Michigan,Grand Rapids
200.56.248.253/21,6,31.6948,-106.3,mtinceyfz@opera.com,2020-08-25 04:02:29,Texas,El Paso
75.74.9.146/20,7,29.9319,-95.6106,kmcnabbg0@nhs.uk,2020-08-31 18:16:17,Texas,Houston
225.205.76.115/18,56,42.6568,-73.7605,hwasteneyg1@wix.com,2020-03-27 01:59:56,New York,Albany
21.81.43.27/15,68,38.025,-121.2972,tloobyg2@reference.com,2020-05-05 07:29:42,California,Stockton
116.6.107.78/26,44,39.1668,-84.5382,bitzkovwichg3@macromedia.com,2020-06-11 02:42:42,Ohio,Cincinnati
132.172.30.238/5,80,42.2399,-83.1508,rsebertg4@google.pl,2020-06-30 01:34:00,Michigan,Detroit
216.178.200.94/22,56,37.2568,-121.8896,wbannong5@imgur.com,2020-11-12 13:33:37,California,San Jose
49.156.129.224/16,12,36.3024,-95.9605,karrang6@biglobe.ne.jp,2020-03-21 11:19:34,Oklahoma,Tulsa
110.175.47.94/4,5,35.3855,-118.986,bivanusyevg7@hostgator.com,2020-12-26 00:33:33,California,Bakersfield
27.86.72.85/28,40,40.7664,-74.1695,cminshullg8@smh.com.au,2020-07-18 02:12:45,New Jersey,Newark
164.23.65.153/22,79,40.8662,-73.9221,jgiorgettig9@tiny.cc,2020-05-19 14:24:22,New York,New York City
233.33.23.240/20,92,25.5584,-80.4582,cvandalega@liveinternet.ru,2020-06-16 08:51:38,Florida,Miami
32.216.102.101/22,64,40.0018,-75.1179,ralpsgb@phoca.cz,2020-07-21 17:31:22,Pennsylvania,Philadelphia
53.185.249.32/11,8,39.035,-94.3567,mdunbobingc@samsung.com,2020-06-25 11:59:23,Missouri,Kansas City
50.214.28.52/12,31,33.8994,-117.9063,abellfieldgd@ycombinator.com,2020-07-08 23:54:23,California,Fullerton
219.80.131.225/2,98,38.8152,-104.7703,cmelvillege@mayoclinic.com,2020-04-22 22:31:26,Colorado,Colorado Springs
96.241.228.137/26,97,38.8933,-77.0146,aklimpkegf@topsy.com,2020-10-24 10:45:50,District of Columbia,Washington
227.31.51.189/11,37,36.1824,-79.806,hchadwickgg@t.co,2020-01-26 16:38:05,North Carolina,Greensboro
150.9.30.162/6,61,45.0632,-93.3811,btallongh@princeton.edu,2020-12-10 00:59:00,Minnesota,Minneapolis
173.38.145.74/24,54,21.3278,-157.8294,mmcbrydegi@ftc.gov,2020-06-27 01:18:30,Hawaii,Honolulu
194.104.77.45/18,58,38.8952,-77.0365,ustanfieldgj@smh.com.au,2021-01-26 01:04:49,District of Columbia,Washington
139.133.140.73/12,75,40.7857,-89.6177,pskipseagk@google.nl,2020-08-19 09:22:25,Illinois,Peoria
44.232.118.252/18,32,47.6536,-117.4317,glillicogl@mlb.com,2020-10-05 12:21:46,Washington,Spokane
100.186.191.92/9,11,40.4344,-80.0248,mhoviegm@about.me,2020-12-10 11:40:07,Pennsylvania,Pittsburgh
86.149.43.241/7,8,28.5803,-81.4396,edevillegn@godaddy.com,2020-11-13 08:51:06,Florida,Orlando
203.87.133.118/4,82,32.432,-99.7724,daisbettgo@mashable.com,2020-06-23 21:06:33,Texas,Abilene
176.212.205.192/28,43,45.7246,-111.1238,laureliusgp@skype.com,2020-12-24 00:13:42,Montana,Bozeman
51.129.10.103/2,86,31.6948,-106.3,wmorgq@youku.com,2020-10-18 23:01:21,Texas,El Paso
52.75.177.231/26,94,32.7942,-96.7652,oraistongr@hugedomains.com,2020-10-24 11:29:42,Texas,Dallas
108.244.225.37/14,5,38.9585,-77.1153,gthirwellgs@wiley.com,2020-05-22 12:09:18,Maryland,Bethesda
128.90.41.61/24,56,39.1848,-84.3448,jroncelligt@hugedomains.com,2020-11-26 10:39:27,Ohio,Cincinnati
136.36.161.222/17,15,41.2335,-96.1188,pklambtgu@upenn.edu,2020-02-15 00:23:36,Nebraska,Omaha
153.88.156.13/18,65,29.7543,-95.3609,khelliwellgv@cam.ac.uk,2020-08-17 13:56:05,Texas,Houston
62.174.123.179/30,62,41.786,-72.6758,slarchieregw@paypal.com,2020-07-01 11:26:02,Connecticut,Hartford
218.73.137.251/23,81,40.0422,-75.0244,dbruckgx@google.com.hk,2020-10-11 09:07:58,Pennsylvania,Philadelphia
107.194.254.157/21,52,39.7495,-89.606,evearncombegy@zimbio.com,2020-08-12 23:50:40,Illinois,Springfield
122.250.147.132/14,62,41.7918,-72.7188,kstangogz@un.org,2020-01-10 09:25:55,Connecticut,Hartford
193.56.223.31/21,92,42.7684,-78.8871,bkeetleyh0@photobucket.com,2020-06-24 21:27:09,New York,Buffalo
13.97.234.56/1,4,41.6538,-83.6589,pgasparh1@github.io,2021-01-21 02:57:28,Ohio,Toledo
80.216.31.228/12,24,47.116,-114.0498,anibloeh2@biglobe.ne.jp,2020-03-29 23:53:47,Montana,Missoula
41.151.72.34/15,93,35.9901,-83.9622,sshotbolth3@fc2.com,2020-03-18 17:46:51,Tennessee,Knoxville
147.118.204.212/15,59,39.1678,-119.7764,rrobynsh4@1688.com,2020-10-12 23:49:45,Nevada,Carson City
242.210.198.111/21,68,29.0838,-81.0336,lketth5@state.gov,2020-03-23 19:15:13,Florida,Daytona Beach
203.97.135.110/30,51,40.6324,-74.1172,gosipovh6@mit.edu,2020-01-21 14:29:17,New York,Staten Island
241.62.9.168/18,88,43.4732,-83.9514,zreicherth7@furl.net,2020-03-10 12:15:59,Michigan,Saginaw
28.178.137.25/26,42,32.8756,-96.7495,gmccoughanh8@ovh.net,2020-01-16 01:22:27,Texas,Dallas
199.179.114.126/26,88,33.7866,-118.2987,pciraldoh9@yellowpages.com,2020-02-29 18:17:17,California,Los Angeles
192.174.164.216/26,49,41.119,-73.733,hhumpageha@delicious.com,2020-04-30 09:19:51,New York,Mount Vernon
118.56.54.121/15,27,37.0318,-76.3199,ptuckhb@pagesperso-orange.fr,2020-09-09 05:19:14,Virginia,Hampton
172.231.151.170/23,53,37.7848,-122.7278,atourlehc@pagesperso-orange.fr,2020-10-05 11:39:22,California,San Francisco
48.164.53.85/16,45,37.9971,-87.575,balredhd@businessweek.com,2020-07-21 19:36:17,Indiana,Evansville
121.6.77.80/30,99,33.723,-84.4702,jdockwrayhe@stanford.edu,2020-06-01 20:04:55,Georgia,Atlanta
151.206.198.7/23,86,33.8444,-84.474,hbazochehf@wikia.com,2020-02-21 17:45:36,Georgia,Atlanta
105.56.148.132/27,68,35.6004,-82.4918,rcosstickhg@harvard.edu,2020-01-13 13:10:26,North Carolina,Asheville
150.178.107.17/20,38,40.7808,-73.9772,mbagnellhh@macromedia.com,2020-04-13 05:24:13,New York,New York City
103.34.254.25/2,71,38.945,-77.0364,mcristoferihi@comcast.net,2020-02-09 01:11:23,District of Columbia,Washington
115.227.38.115/2,79,39.7495,-89.606,wpiburnhj@ask.com,2020-11-09 18:40:10,Illinois,Springfield
145.97.213.76/17,67,39.7076,-94.8677,cdemarshk@pbs.org,2020-11-30 22:27:12,Missouri,Saint Joseph
139.2.145.4/22,100,38.0283,-84.4715,dhexthl@fda.gov,2020-05-21 03:00:52,Kentucky,Lexington
44.75.193.85/5,98,30.4501,-97.4865,hkopshm@exblog.jp,2020-07-12 08:55:20,Texas,Austin
217.85.166.175/22,36,31.6403,-97.0963,dcowsbyhn@example.com,2020-10-03 09:58:56,Texas,Waco
8.92.93.133/3,56,43.5345,-115.9711,struslerho@ehow.com,2020-05-07 14:30:46,Idaho,Boise
21.119.20.220/19,79,30.033,-89.8826,nlethebridgehp@live.com,2020-10-15 01:10:45,Louisiana,New Orleans
111.228.108.17/3,13,38.3774,-121.4444,phurdlehq@bravesites.com,2020-06-09 08:41:47,California,Sacramento
98.52.104.119/25,36,44.4601,-88.0074,dantonomoliihr@guardian.co.uk,2020-06-17 05:02:16,Wisconsin,Green Bay
79.154.209.230/19,13,29.9686,-90.0646,dswetenhamhs@gizmodo.com,2020-10-01 06:32:17,Louisiana,New Orleans
211.142.48.139/20,21,31.6948,-106.3,jtownleyht@mapquest.com,2020-06-26 12:36:20,Texas,El Paso
177.101.34.60/16,42,42.8333,-74.058,jbletsorhu@bing.com,2020-08-26 07:28:58,New York,Schenectady
103.57.124.93/28,83,37.3329,-121.8916,mtebbehv@usatoday.com,2020-02-28 10:15:42,California,San Jose
105.225.98.216/2,6,41.9399,-87.6528,skrollhw@earthlink.net,2020-10-11 22:57:49,Illinois,Chicago
24.52.107.96/16,32,32.0053,-81.0477,mgoulstonehx@facebook.com,2020-01-27 22:37:46,Georgia,Savannah
147.109.200.253/5,6,26.3771,-81.7334,hallibanhy@arstechnica.com,2020-01-09 06:22:24,Florida,Bonita Springs
59.65.91.57/25,77,27.7262,-97.4078,sbydawayhz@yellowbook.com,2020-11-13 08:00:06,Texas,Corpus Christi
211.208.103.39/5,81,40.7262,-73.9796,prosnaui0@usatoday.com,2020-08-29 23:04:31,New York,New York City
75.160.60.235/10,60,39.2847,-76.6205,vwetherburni1@slate.com,2020-03-23 13:49:39,Maryland,Baltimore
78.82.208.232/12,50,27.4544,-82.6358,awetterni2@bbb.org,2020-06-16 19:55:17,Florida,Bradenton
111.133.76.113/13,83,33.3072,-87.5859,hthomasseti3@yahoo.com,2020-02-06 04:05:39,Alabama,Tuscaloosa
242.29.12.228/12,12,46.9346,-97.2297,lbloomani4@ted.com,2020-07-15 22:03:26,North Dakota,Fargo
122.155.121.148/31,4,41.6255,-93.6736,rmaccaughani5@plala.or.jp,2020-12-22 03:14:56,Iowa,Des Moines
146.79.241.36/1,57,42.3528,-71.1875,echoffini6@last.fm,2021-01-26 16:24:46,Massachusetts,Newton
149.119.62.122/12,77,34.1231,-79.6893,vcolombi7@delicious.com,2020-10-19 05:07:18,South Carolina,Florence
121.217.235.45/11,58,25.7559,-80.2013,fiacivellii8@bloglovin.com,2020-11-05 09:58:26,Florida,Miami
103.167.8.84/1,95,42.0869,-76.8397,soelsi9@barnesandnoble.com,2020-04-19 05:51:13,New York,Elmira
35.111.234.38/20,35,28.1147,-82.3678,chenkensia@phoca.cz,2021-01-22 00:26:16,Florida,Tampa
78.151.20.48/10,81,38.4386,-122.6727,ktorrecillaib@deliciousdays.com,2020-12-09 00:40:08,California,Santa Rosa
74.76.34.30/10,66,31.6948,-106.3,gnorvellic@home.pl,2020-09-17 22:40:16,Texas,El Paso
135.31.12.56/18,62,37.7848,-122.7278,fsalomonid@wsj.com,2020-04-08 13:16:32,California,San Francisco
154.160.2.67/4,75,45.9497,-108.599,kbrailsfordie@wikipedia.org,2020-01-09 16:09:26,Montana,Billings
246.177.110.169/16,93,33.5446,-86.9292,wlabrumif@mapy.cz,2020-09-18 09:40:51,Alabama,Birmingham
163.5.228.177/9,28,38.8933,-77.0146,skindreadig@statcounter.com,2020-10-19 06:34:18,District of Columbia,Washington
145.220.230.183/22,95,28.5469,-81.2571,lshowlerih@wix.com,2020-11-07 05:10:05,Florida,Orlando
123.79.117.126/4,28,41.8119,-87.6873,pcrownshawii@nih.gov,2020-11-25 14:16:09,Illinois,Chicago
44.124.56.168/30,31,27.8918,-82.7248,fgurleyij@over-blog.com,2020-09-25 05:39:18,Florida,Saint Petersburg
83.154.134.147/18,50,33.7541,-117.474,nhyneik@booking.com,2020-12-10 14:53:05,California,Corona
60.190.48.93/19,83,37.9577,-121.2897,ewellingtonil@dropbox.com,2020-09-23 02:50:57,California,Stockton
120.191.180.95/17,50,47.4323,-121.8034,dgarstanim@dagondesign.com,2020-06-21 08:34:17,Washington,Seattle
84.121.254.3/5,77,41.6913,-70.9355,cbrombyin@hao123.com,2020-01-07 06:14:54,Massachusetts,New Bedford
116.171.90.77/24,33,39.9106,-83.7856,smaricio@creativecommons.org,2020-07-15 14:08:35,Ohio,Springfield
120.59.92.31/31,31,38.8318,-77.2888,croelsip@harvard.edu,2020-11-15 09:37:45,Virginia,Falls Church
145.11.123.48/10,40,33.3887,-111.8428,mborrilliq@businessweek.com,2020-08-21 14:47:48,Arizona,Mesa
21.178.216.128/21,42,26.3462,-80.0844,aandrusovir@biglobe.ne.jp,2020-01-17 02:33:12,Florida,Boca Raton
214.32.119.33/10,78,39.0429,-95.7697,cmeois@apache.org,2020-08-14 05:45:33,Kansas,Topeka
135.248.89.5/14,69,41.0977,-85.1189,aperrygoit@istockphoto.com,2020-01-01 02:35:16,Indiana,Fort Wayne
184.226.73.38/14,42,36.2158,-115.0671,jtatteshalliu@feedburner.com,2020-04-14 08:24:03,Nevada,Las Vegas
162.225.98.10/1,70,32.7673,-96.7776,toglassaneiv@ning.com,2020-06-18 04:09:39,Texas,Dallas
138.143.234.65/24,58,38.189,-85.6768,wkingswelliw@yolasite.com,2020-12-08 15:09:38,Kentucky,Louisville
46.209.2.119/22,41,43.524,-96.7341,snattrissix@techcrunch.com,2020-02-05 15:23:42,South Dakota,Sioux Falls
217.91.238.121/9,74,36.2383,-95.9931,tmaileiy@wp.com,2020-07-22 07:21:36,Oklahoma,Tulsa
121.181.167.234/17,12,27.709,-80.5726,fmoyesiz@sakura.ne.jp,2020-11-01 05:17:20,Florida,Vero Beach
198.178.116.106/12,81,40.7808,-73.9772,cricardonj0@ocn.ne.jp,2020-10-11 16:27:16,New York,New York City
15.37.67.120/5,55,44.2595,-72.585,ppeealessj1@google.pl,2020-08-18 05:14:40,Vermont,Montpelier
43.238.142.110/24,79,43.286,-77.6843,afakej2@tmall.com,2020-01-04 05:18:35,New York,Rochester
35.128.227.179/14,38,38.9164,-76.9948,mconyersj3@craigslist.org,2020-12-01 22:40:36,District of Columbia,Washington
136.212.7.34/22,3,43.1558,-77.6142,cmanskej4@blogspot.com,2020-07-01 01:24:10,New York,Rochester
179.27.112.79/27,54,39.144,-77.2076,vclewlowj5@topsy.com,2020-09-24 06:43:29,Maryland,Silver Spring
56.110.101.137/24,90,39.6888,-105.156,cqualtroughj6@ebay.co.uk,2020-07-02 12:52:19,Colorado,Denver
243.74.236.140/15,39,32.7673,-96.7776,nburdgej7@pcworld.com,2020-04-23 22:47:55,Texas,Dallas
91.158.234.75/18,8,38.6171,-90.4504,cscranneyj8@people.com.cn,2020-08-01 23:17:37,Missouri,Saint Louis
158.164.131.81/15,71,32.7948,-96.7697,flimpennyj9@cdbaby.com,2020-10-07 05:44:59,Texas,Dallas
71.110.66.200/14,51,39.1668,-84.5382,ryansonsja@mail.ru,2021-01-28 18:19:33,Ohio,Cincinnati
27.43.210.138/10,1,38.7378,-104.6459,akellandjb@freewebs.com,2020-05-26 14:30:00,Colorado,Colorado Springs
222.22.232.109/17,95,31.6948,-106.3,jlhommeejc@independent.co.uk,2020-11-22 12:54:58,Texas,El Paso
89.204.130.60/5,72,38.5568,-121.4929,omeneojd@webeden.co.uk,2020-04-27 17:43:22,California,Sacramento
